ride_id,user_id,driver_id,ride_datetime,pickup_location,dropoff_location,distance_km,ride_duration_min,fare_amount,payment_method,ride_status,user_rating,driver_rating,surge_pricing,promo_code_used,vehicle_type,weather_condition,traffic_level,driver_experience_years,user_type
R003223,U2914,D909,6/1/2024 12:44,Midtown,Mall,1.49,4.00,12.13,Credit Card,Completed,3.9,4.5,No,Yes,SUV,Clear,Medium,2,Returning
R003224,U8365,D408,5/1/2024 5:14,Midtown,Downtown,28.33,79.00,90.11,Credit Card,Canceled,2.2,1.0,No,No,Motorcycle,Clear,Low,2,New
R003225,U4072,D465,2/1/2024 18:08,Mall,University,24.91,82.00,86.50,Cash,Completed,4.1,3.3,No,No,Sedan,Snowy,Medium,1,New
R003226,U1406,D620,7/1/2024 7:42,Midtown,Mall,8.87,20.00,35.80,Credit Card,Completed,4.8,4.7,No,No,SUV,Rainy,Low,9,Returning
R003227,U1166,D558,3/1/2024 4:20,Downtown,Airport,14.27,52.00,43.93,Mobile Wallet,Completed,4.4,4.9,Yes,No,Motorcycle,Clear,High,2,New
R003228,U1508,D698,7/1/2024 11:53,Suburbs,Mall,24.64,56.00,89.00,Credit Card,Completed,4.1,4.6,Yes,No,SUV,Snowy,Medium,6,Frequent
R003229,U2661,D469,4/1/2024 5:50,Airport,Downtown,13.18,46.00,38.60,Cash,Completed,4.2,4.2,No,No,Sedan,Clear,Medium,5,Returning
R003230,U4664,D430,7/1/2024 21:05,Downtown,Mall,6.52,17.00,22.11,Credit Card,Canceled,2.7,2.7,No,No,SUV,Clear,Medium,4,New
R003231,U4489,D788,6/1/2024 2:42,Suburbs,Financial District,18.63,47.00,57.50,Mobile Wallet,Canceled,3.4,2.4,No,No,Motorcycle,Rainy,High,4,Frequent
R003232,U1680,D741,3/1/2024 8:36,Airport,University,25.60,93.00,70.73,Credit Card,Canceled,3.0,3.0,Yes,No,Sedan,Clear,Medium,9,New
R003233,U3524,D806,2/1/2024 21:57,Mall,Downtown,11.91,37.00,37.14,Cash,Completed,4.5,4.8,No,Yes,Sedan,Foggy,Medium,4,Frequent
R003234,U3120,D110,1/1/2024 16:13,Airport,Downtown,5.14,12.00,19.71,Mobile Wallet,Completed,4.9,4.6,No,No,Sedan,Clear,Medium,5,Returning
R003235,U6260,D917,5/1/2024 2:53,Airport,Midtown,29.20,59.00,110.31,Credit Card,Completed,3.2,4.3,No,No,SUV,Clear,Low,1,Returning
R003236,U5357,D606,7/1/2024 10:24,Midtown,Financial District,9.60,38.00,31.30,Mobile Wallet,Completed,4.6,3.6,Yes,No,Sedan,Clear,Medium,8,Returning
R003237,U2363,D518,5/1/2024 23:47,Midtown,Financial District,18.44,53.00,54.23,Credit Card,Completed,4.8,3.6,Yes,Yes,SUV,Clear,Medium,10,Frequent
R003238,U3292,D221,4/1/2024 12:51,Midtown,Midtown,24.51,69.00,89.19,Cash,Completed,3.8,3.4,No,No,SUV,Clear,Medium,3,New
R003239,U2538,D334,5/1/2024 7:44,Airport,Mall,11.78,25.00,37.87,Credit Card,Canceled,3.3,2.0,No,No,SUV,Clear,Medium,8,New
R003240,U4408,D430,3/1/2024 19:43,University,University,23.05,87.00,67.82,Cash,Completed,3.8,3.6,No,No,Sedan,Clear,High,7,Frequent
R003241,U8742,D642,2/1/2024 3:06,Airport,Suburbs,16.63,38.00,56.26,Credit Card,Completed,3.6,3.0,Yes,Yes,SUV,Clear,High,6,New
R003242,U9752,D447,5/1/2024 3:09,Midtown,Airport,20.39,54.00,64.54,Credit Card,Completed,4.8,4.7,Yes,No,Sedan,Clear,High,5,New
R003243,U2903,D511,4/1/2024 12:12,Airport,Financial District,21.08,60.00,79.48,Credit Card,Completed,4.3,3.6,No,Yes,Sedan,Clear,High,4,Returning
R003244,U1174,D323,7/1/2024 17:19,Midtown,Suburbs,29.02,105.00,80.91,Credit Card,No-show,1.0,1.7,No,No,Shared,Clear,Low,1,New
R003245,U3230,D252,7/1/2024 21:45,Midtown,University,23.32,63.00,87.51,Mobile Wallet,Completed,3.4,4.2,No,No,SUV,Clear,Low,8,Returning
R003246,U5287,D311,6/1/2024 4:17,Midtown,Airport,9.99,31.00,31.19,Cash,Completed,4.7,3.1,No,No,Shared,Clear,Low,6,Frequent
R003247,U5160,D191,7/1/2024 6:35,Mall,Financial District,3.03,9.00,14.23,Credit Card,Completed,4.8,4.4,No,Yes,Sedan,Foggy,High,2,Frequent
R003248,U8106,D430,5/1/2024 23:09,Mall,Downtown,1.07,3.00,5.53,Credit Card,Completed,4.6,3.1,No,No,Shared,Foggy,Medium,3,Returning
R003249,U4171,D566,2/1/2024 10:44,University,Financial District,31.75,124.00,106.19,Mobile Wallet,Completed,4.3,4.1,Yes,Yes,SUV,Clear,Medium,9,Returning
R003250,U2567,D959,5/1/2024 22:02,Suburbs,Airport,33.03,119.00,96.84,Cash,Canceled,2.9,1.4,No,No,Sedan,Foggy,Medium,6,Returning
R003251,U2151,D740,6/1/2024 22:50,Airport,Mall,4.20,10.00,22.83,Credit Card,Completed,3.3,3.7,No,No,Electric,Clear,High,8,New
R003252,U8619,D808,5/1/2024 12:05,Downtown,Suburbs,17.56,55.00,59.38,Cash,Canceled,3.3,2.6,No,No,Sedan,Clear,Low,1,New
R003253,U7033,D653,4/1/2024 8:04,Midtown,Mall,6.15,22.00,20.14,Credit Card,Completed,4.3,4.3,No,No,Motorcycle,Thunderstorm,Low,9,Returning
R003254,U9560,D977,3/1/2024 11:16,University,Downtown,33.26,105.00,113.21,Credit Card,Completed,4.9,4.2,No,No,Electric,Clear,Medium,2,Returning
R003255,U5946,D327,7/1/2024 14:42,Downtown,Airport,9.39,28.00,30.72,Mobile Wallet,Completed,4.2,3.1,No,No,Electric,Clear,Low,7,Frequent
R003256,U9234,D293,1/1/2024 4:11,Mall,University,18.06,39.00,52.95,Credit Card,Completed,3.4,3.7,No,Yes,Sedan,Clear,High,8,Frequent
R003257,U2907,D629,6/1/2024 23:57,Suburbs,Mall,6.63,15.00,23.47,Credit Card,Completed,3.6,4.1,Yes,No,Electric,Clear,Medium,6,Returning
R003258,U4490,D944,2/1/2024 6:12,Airport,Airport,12.31,31.00,40.39,Cash,Completed,3.9,5.0,No,Yes,Motorcycle,Rainy,Low,9,New
R003259,U3535,D342,4/1/2024 10:42,Mall,Financial District,10.07,30.00,32.47,Cash,Completed,3.9,4.5,No,No,Electric,Clear,High,5,Returning
R003260,U5173,D488,5/1/2024 10:10,University,University,17.16,68.00,64.80,Credit Card,Completed,3.4,4.3,No,No,SUV,Clear,Medium,6,New
R003261,U2293,D375,4/1/2024 13:43,Midtown,Midtown,15.27,55.00,52.11,Mobile Wallet,Completed,4.9,3.6,No,No,Motorcycle,Clear,Low,5,New
R003262,U5769,D549,6/1/2024 1:01,Midtown,Midtown,12.25,27.00,46.69,Cash,Completed,4.9,3.1,No,Yes,SUV,Rainy,Medium,9,Frequent
R003263,U5796,D738,6/1/2024 19:42,Midtown,Mall,4.60,16.00,23.63,Cash,Completed,4.8,3.3,No,No,SUV,Rainy,Medium,7,Returning
R003264,U7871,D686,2/1/2024 8:02,University,Downtown,17.47,63.00,53.19,Cash,Completed,3.9,3.1,No,No,Shared,Rainy,Medium,9,Frequent
R003265,U3972,D673,3/1/2024 12:36,Mall,Airport,29.91,85.00,88.80,Credit Card,Completed,4.8,4.3,No,No,Sedan,Clear,Medium,3,New
R003266,U4922,D577,6/1/2024 1:06,Downtown,Suburbs,25.83,69.00,70.62,Cash,Completed,4.9,3.3,No,No,Sedan,Clear,Medium,3,Returning
R003267,U5997,D579,7/1/2024 8:53,Suburbs,Downtown,25.50,81.00,93.73,Mobile Wallet,Completed,4.5,4.8,Yes,No,SUV,Foggy,High,3,Returning
R003268,U8032,D387,1/1/2024 4:18,Airport,University,13.45,41.00,46.94,Credit Card,Completed,3.1,4.2,Yes,No,SUV,Clear,Low,8,New
R003269,U1992,D797,3/1/2024 4:58,Suburbs,Mall,25.09,63.00,71.53,Cash,Completed,3.5,4.9,Yes,No,Electric,Rainy,Medium,5,Frequent
R003270,U9112,D789,3/1/2024 2:38,Mall,Downtown,16.83,47.00,64.49,Credit Card,Completed,3.5,3.4,No,Yes,SUV,Clear,Low,5,Frequent
R003271,U6287,D777,6/1/2024 21:32,Midtown,Mall,6.11,19.00,25.34,Credit Card,Completed,3.1,4.4,No,Yes,Sedan,Foggy,High,2,Frequent
R003272,U3240,D794,7/1/2024 22:00,Suburbs,Financial District,15.25,48.00,51.62,Mobile Wallet,Completed,4.3,4.0,No,No,Electric,Clear,Low,10,Returning
R003273,U2476,D639,7/1/2024 9:16,Downtown,University,5.51,17.00,22.55,Mobile Wallet,Completed,4.5,4.4,No,Yes,Sedan,Clear,Low,2,New
R003274,U7426,D429,6/1/2024 5:12,Financial District,Suburbs,4.89,18.00,22.25,Mobile Wallet,Completed,3.9,4.2,Yes,Yes,SUV,Rainy,Medium,2,Returning
R003275,U1389,D569,1/1/2024 18:04,Mall,Airport,1.78,4.00,10.49,Credit Card,Completed,3.2,4.4,Yes,No,SUV,Rainy,Low,5,New
R003276,U1999,D858,5/1/2024 10:28,Financial District,University,10.62,28.00,40.93,Cash,Completed,4.4,4.2,No,No,SUV,Foggy,High,5,Returning
R003277,U2855,D948,2/1/2024 11:21,Airport,Airport,12.25,43.00,45.24,Credit Card,Completed,3.2,3.9,Yes,Yes,SUV,Clear,Low,1,New
R003278,U9125,D633,4/1/2024 6:07,Airport,Airport,24.78,82.00,87.91,Credit Card,Completed,4.4,4.6,No,Yes,Sedan,Thunderstorm,Medium,1,Returning
R003279,U9850,D566,1/1/2024 15:18,Suburbs,Downtown,19.29,74.00,56.07,Mobile Wallet,Completed,3.6,3.2,No,No,Sedan,Foggy,Medium,4,Returning
R003280,U3763,D519,5/1/2024 21:26,Airport,Financial District,30.19,96.00,88.56,Cash,Completed,3.8,5.0,No,Yes,Shared,Foggy,Medium,1,Returning
R003281,U4663,D707,3/1/2024 14:04,Mall,Downtown,7.00,23.00,25.18,Credit Card,Completed,4.3,4.4,No,No,Sedan,Rainy,Low,5,Frequent
R003282,U5986,D221,4/1/2024 22:00,University,Midtown,10.04,34.00,33.34,Credit Card,Completed,4.3,3.7,Yes,Yes,SUV,Foggy,Medium,3,Frequent
R003283,U2481,D861,4/1/2024 17:24,Downtown,Midtown,33.00,78.00,98.40,Credit Card,Completed,4.8,3.9,No,No,SUV,Clear,Medium,7,Returning
R003284,U8256,D990,4/1/2024 2:53,Midtown,Airport,16.10,56.00,63.82,Cash,Completed,3.8,3.9,Yes,No,SUV,Thunderstorm,Medium,9,New
R003285,U4731,D407,3/1/2024 6:30,Midtown,Financial District,27.83,72.00,92.49,Mobile Wallet,Canceled,3.5,1.7,No,Yes,SUV,Clear,Medium,5,New
R003286,U8262,D433,5/1/2024 12:07,Suburbs,University,17.73,51.00,57.32,Mobile Wallet,Completed,4.6,4.8,No,Yes,Sedan,Clear,Medium,4,Returning
R003287,U1451,D519,3/1/2024 9:33,Midtown,Airport,17.02,35.00,56.91,Cash,Completed,4.9,4.9,No,Yes,Sedan,Clear,Medium,3,Returning
R003288,U4093,D425,6/1/2024 14:31,Suburbs,University,6.04,22.00,24.21,Credit Card,Completed,3.8,3.5,No,No,Sedan,Thunderstorm,Low,2,Returning
R003289,U1882,D748,4/1/2024 2:21,Airport,Airport,29.94,117.00,114.31,Credit Card,Completed,4.3,4.5,No,Yes,SUV,Clear,High,2,Returning
R003290,U5408,D888,4/1/2024 8:47,Airport,Downtown,3.66,8.00,17.52,Mobile Wallet,No-show,3.4,3.4,No,No,Sedan,Clear,Medium,8,Returning
R003291,U5068,D931,2/1/2024 17:10,University,Airport,11.55,38.00,44.54,Cash,Completed,3.8,4.1,No,No,Sedan,Rainy,Low,8,Returning
R003292,U4277,D943,5/1/2024 21:59,University,Airport,23.90,94.00,74.44,Credit Card,Completed,4.5,4.5,No,Yes,Electric,Thunderstorm,Medium,1,New
R003293,U9566,D672,6/1/2024 1:40,Downtown,Financial District,18.25,59.00,52.65,Mobile Wallet,Completed,4.4,4.1,No,Yes,SUV,Clear,Low,10,Returning
R003294,U8951,D349,7/1/2024 11:29,Midtown,Financial District,30.97,111.00,95.35,Cash,Completed,3.8,4.5,No,No,SUV,Clear,Medium,1,Returning
R003295,U5690,D194,6/1/2024 22:01,Mall,Mall,2.34,5.00,11.64,Mobile Wallet,Completed,4.6,3.4,No,Yes,Sedan,Clear,Medium,7,Returning
R003296,U5595,D395,2/1/2024 3:14,University,University,23.08,57.00,78.53,Credit Card,Completed,4.5,4.9,No,No,SUV,Rainy,Medium,6,Frequent
R003297,U5559,D283,4/1/2024 9:39,Downtown,Financial District,17.23,46.00,53.93,Mobile Wallet,Completed,4.2,3.5,No,No,SUV,Clear,Medium,7,Returning
R003298,U8291,D359,4/1/2024 19:58,Financial District,Airport,6.25,25.00,27.27,Cash,Completed,5.0,4.3,No,No,SUV,Clear,High,2,Frequent
R003299,U9160,D898,3/1/2024 9:44,University,Financial District,26.27,94.00,73.74,Cash,Completed,4.4,3.8,No,No,SUV,Clear,Medium,10,New
R003300,U1112,D766,6/1/2024 2:28,Downtown,Financial District,14.98,56.00,47.65,Credit Card,Completed,4.1,4.9,No,No,Sedan,Clear,Medium,4,New
R003301,U6131,D285,6/1/2024 0:04,Suburbs,Suburbs,19.07,57.00,67.92,Mobile Wallet,Completed,3.5,4.7,No,Yes,Sedan,Clear,Medium,8,New
R003302,U4197,D508,4/1/2024 19:44,Suburbs,Suburbs,33.89,116.00,100.55,Mobile Wallet,No-show,2.9,3.0,Yes,No,Sedan,Rainy,Low,2,New
R003303,U1139,D168,3/1/2024 2:16,Downtown,Midtown,17.53,61.00,54.16,Credit Card,Completed,3.1,4.6,No,Yes,Sedan,Clear,Low,6,Returning
R003304,U2424,D937,6/1/2024 21:37,Airport,Downtown,28.99,91.00,98.11,Credit Card,Completed,4.9,4.5,No,No,Shared,Foggy,Medium,10,Frequent
R003305,U3949,D872,1/1/2024 4:41,Financial District,Mall,27.17,102.00,91.64,Cash,Completed,3.2,3.8,No,Yes,SUV,Rainy,Medium,3,New
R003306,U4168,D726,2/1/2024 14:28,Downtown,Mall,23.53,55.00,74.03,Credit Card,Canceled,2.6,2.4,Yes,No,Sedan,Clear,Low,2,Frequent
R003307,U9708,D958,6/1/2024 6:31,University,Downtown,31.49,67.00,98.92,Cash,Completed,4.8,4.3,No,No,Motorcycle,Clear,High,1,Returning
R003308,U7043,D107,6/1/2024 20:55,Airport,Financial District,9.55,25.00,40.33,Credit Card,Canceled,3.5,1.7,No,No,Sedan,Clear,Low,5,Frequent
R003309,U7989,D364,2/1/2024 10:48,Downtown,Midtown,28.91,63.00,103.25,Credit Card,Completed,4.8,3.9,No,No,Sedan,Clear,Medium,5,Returning
R003310,U8236,D882,1/1/2024 3:50,Midtown,Midtown,13.84,29.00,51.58,Credit Card,Completed,4.0,4.8,No,No,Sedan,Rainy,High,8,Returning
R003311,U7261,D583,2/1/2024 8:14,University,University,28.62,81.00,88.86,Credit Card,Canceled,3.4,1.3,No,Yes,Sedan,Rainy,High,5,New
R003312,U1887,D860,6/1/2024 6:03,University,Mall,17.79,43.00,48.49,Credit Card,Completed,3.0,4.8,No,Yes,SUV,Clear,Low,10,Frequent
R003313,U4104,D716,2/1/2024 13:24,Suburbs,Suburbs,30.16,108.00,86.92,Credit Card,Completed,4.3,3.7,No,No,Motorcycle,Clear,Low,10,Returning
R003314,U1049,D874,3/1/2024 0:17,Midtown,Midtown,31.42,99.00,95.99,Credit Card,Completed,3.2,3.9,Yes,Yes,SUV,Clear,Low,2,Frequent
R003315,U4951,D835,5/1/2024 0:34,Midtown,Airport,21.32,58.00,58.71,Cash,Completed,3.1,3.3,No,No,SUV,Clear,Low,4,New
R003316,U4560,D939,4/1/2024 20:11,University,University,18.26,47.00,67.88,Cash,Completed,3.6,3.9,No,No,Shared,Clear,Medium,5,Frequent
R003317,U1018,D470,3/1/2024 0:19,Financial District,Mall,27.63,86.00,96.19,Cash,Completed,3.7,3.3,Yes,Yes,Sedan,Snowy,High,4,Returning
R003318,U5821,D882,4/1/2024 23:26,Mall,Financial District,10.08,29.00,39.94,Cash,Completed,3.7,3.0,Yes,No,SUV,Clear,Low,3,Frequent
R003319,U7340,D776,5/1/2024 0:12,Airport,Airport,1.52,3.00,7.15,Mobile Wallet,Completed,4.3,3.2,No,No,SUV,Clear,Medium,1,Returning
R003320,U9058,D182,5/1/2024 16:48,Suburbs,Downtown,14.84,49.00,56.52,Cash,Completed,4.7,5.0,No,Yes,Sedan,Snowy,Low,3,Returning
R003321,U3606,D906,5/1/2024 16:33,Midtown,Mall,18.26,55.00,60.69,Mobile Wallet,No-show,2.9,3.5,No,Yes,SUV,Foggy,Medium,2,Returning
R003322,U8846,D745,1/1/2024 13:35,Suburbs,Suburbs,11.11,28.00,46.42,Mobile Wallet,Completed,3.2,4.3,No,No,Sedan,Clear,Medium,7,Frequent
R003323,U9643,D310,3/1/2024 4:31,University,Airport,14.03,36.00,47.97,Cash,Completed,3.6,4.9,No,No,Sedan,Clear,Low,1,Frequent
R003324,U7432,D412,2/1/2024 5:40,Airport,Financial District,5.52,16.00,18.49,Credit Card,Completed,3.3,4.3,No,No,Sedan,Snowy,Medium,1,Frequent
R003325,U4765,D703,1/1/2024 19:38,Downtown,Airport,10.43,38.00,37.38,Credit Card,Completed,3.2,4.9,No,No,Shared,Foggy,Medium,8,Returning
R003326,U3438,D436,3/1/2024 17:25,Midtown,Airport,9.16,26.00,30.43,Mobile Wallet,No-show,2.2,1.2,Yes,No,Motorcycle,Clear,Low,7,Frequent
R003327,U7358,D589,5/1/2024 7:08,Airport,Midtown,11.23,41.00,43.01,Cash,Completed,4.8,3.8,No,No,SUV,Clear,Medium,7,Returning
R003328,U9319,D502,4/1/2024 22:52,Mall,Suburbs,11.17,32.00,37.21,Mobile Wallet,Completed,3.3,4.1,No,No,Sedan,Clear,Medium,9,Returning
R003329,U6941,D738,3/1/2024 21:20,Suburbs,Downtown,20.00,73.00,64.27,Mobile Wallet,Completed,4.5,3.3,No,No,SUV,Rainy,Medium,7,Returning
R003330,U8644,D290,7/1/2024 4:22,University,Financial District,9.52,37.00,31.89,Credit Card,Canceled,1.4,1.5,No,No,Motorcycle,Clear,Low,10,New
R003331,U5855,D770,7/1/2024 10:03,Airport,University,32.99,67.00,85.94,Cash,Canceled,3.5,2.3,No,No,SUV,Foggy,Medium,10,Returning
R003332,U7547,D942,1/1/2024 11:44,Downtown,University,18.38,39.00,55.96,Credit Card,Completed,4.7,3.1,Yes,No,SUV,Rainy,Medium,10,New
R003333,U8196,D434,3/1/2024 12:10,Airport,Financial District,5.38,12.00,20.26,Mobile Wallet,Completed,3.9,3.4,No,Yes,Electric,Thunderstorm,Medium,4,Frequent
R003334,U6911,D621,5/1/2024 10:50,University,Downtown,10.51,24.00,32.36,Cash,Canceled,3.2,1.4,No,No,Sedan,Clear,Low,8,Frequent
R003335,U7481,D718,2/1/2024 5:41,Suburbs,Financial District,25.81,75.00,92.77,Credit Card,Completed,5.0,3.4,No,No,Electric,Clear,High,7,Frequent
R003336,U3761,D186,2/1/2024 3:46,Midtown,Midtown,1.46,5.00,12.45,Cash,Completed,3.9,3.8,No,Yes,Sedan,Clear,Low,3,Frequent
R003337,U5456,D678,6/1/2024 2:54,Mall,University,32.89,129.00,86.90,Mobile Wallet,Completed,3.2,4.1,No,Yes,SUV,Clear,High,5,Frequent
R003338,U7361,D161,1/1/2024 3:35,Mall,Mall,16.14,46.00,47.59,Credit Card,Completed,3.2,3.9,No,Yes,SUV,Rainy,Medium,2,New
R003339,U6693,D486,4/1/2024 9:27,Midtown,University,18.72,63.00,67.30,Mobile Wallet,Canceled,3.4,2.7,No,No,SUV,Foggy,Medium,10,New
R003340,U6788,D245,4/1/2024 9:11,Financial District,Mall,34.61,113.00,128.75,Mobile Wallet,Completed,3.0,4.6,No,No,Sedan,Clear,High,9,Returning
R003341,U1201,D252,3/1/2024 9:42,Suburbs,Airport,18.12,50.00,61.74,Credit Card,Canceled,3.3,3.2,No,Yes,SUV,Clear,Low,6,New
R003342,U7160,D718,7/1/2024 8:55,Mall,Midtown,33.22,114.00,101.02,Mobile Wallet,Completed,4.5,3.0,Yes,Yes,Sedan,Rainy,Low,7,New
R003343,U1517,D759,2/1/2024 2:57,Financial District,University,32.12,102.00,98.71,Cash,Completed,3.3,3.8,No,No,Sedan,Rainy,Low,2,Returning
R003344,U8737,D797,1/1/2024 15:42,Financial District,Midtown,33.00,116.00,112.92,Cash,Completed,3.4,3.3,No,No,SUV,Rainy,High,2,Frequent
R003345,U2988,D448,3/1/2024 7:02,University,Midtown,28.62,68.00,91.31,Credit Card,Completed,3.8,4.2,No,Yes,Sedan,Thunderstorm,Low,9,Frequent
R003346,U4802,D953,7/1/2024 16:49,University,Downtown,11.08,30.00,36.03,Credit Card,Completed,4.7,3.3,No,Yes,Motorcycle,Clear,Low,1,Returning
R003347,U6808,D277,5/1/2024 18:32,University,University,12.78,43.00,46.73,Mobile Wallet,Completed,4.4,3.8,Yes,Yes,SUV,Snowy,High,4,Returning
R003348,U8162,D988,2/1/2024 9:10,Downtown,Mall,13.41,30.00,44.45,Credit Card,Completed,4.8,4.5,No,No,Shared,Clear,High,9,Returning
R003349,U7241,D946,6/1/2024 11:19,Suburbs,Suburbs,34.29,121.00,122.06,Credit Card,Canceled,2.8,3.5,No,Yes,Sedan,Rainy,High,5,New
R003350,U9399,D586,1/1/2024 23:36,Midtown,Mall,13.27,30.00,50.46,Mobile Wallet,Completed,3.7,3.3,No,No,Sedan,Rainy,Medium,4,Frequent
R003351,U6633,D877,5/1/2024 22:25,Suburbs,Downtown,4.70,12.00,17.75,Credit Card,Completed,3.6,4.1,Yes,No,SUV,Clear,Low,3,Frequent
R003352,U6755,D760,2/1/2024 5:18,University,Downtown,27.46,68.00,84.29,Cash,Completed,4.7,4.0,Yes,No,SUV,Rainy,Medium,6,New
R003353,U7309,D346,1/1/2024 12:04,Downtown,Midtown,13.45,29.00,39.29,Credit Card,Completed,3.6,3.4,Yes,No,SUV,Clear,Medium,1,New
R003354,U5117,D353,6/1/2024 2:53,Suburbs,Suburbs,22.11,56.00,77.33,Cash,Completed,4.4,3.9,No,No,Sedan,Clear,Medium,1,Frequent
R003355,U9345,D599,5/1/2024 8:45,Suburbs,Downtown,32.43,124.00,100.71,Cash,Completed,4.8,3.8,No,No,Electric,Clear,High,9,Returning
R003356,U2518,D640,5/1/2024 17:41,Financial District,Suburbs,20.57,42.00,68.68,Credit Card,Completed,4.9,3.9,No,No,Sedan,Clear,Low,10,Returning
R003357,U7163,D451,1/1/2024 7:03,Suburbs,University,22.68,46.00,76.12,Credit Card,Completed,4.4,3.6,Yes,Yes,Electric,Snowy,Medium,10,Frequent
R003358,U3600,D611,4/1/2024 1:50,Financial District,Midtown,22.86,78.00,82.71,Cash,No-show,1.2,1.2,No,No,Motorcycle,Clear,Medium,6,Returning
R003359,U3195,D877,1/1/2024 9:23,Financial District,Downtown,21.82,60.00,60.54,Mobile Wallet,Completed,3.1,4.5,No,No,Motorcycle,Rainy,Medium,5,Frequent
R003360,U4554,D112,5/1/2024 22:38,Airport,Suburbs,6.43,16.00,26.58,Credit Card,Completed,3.6,4.0,No,No,Shared,Snowy,Medium,5,Frequent
R003361,U3849,D658,3/1/2024 0:04,University,Financial District,16.52,50.00,56.94,Credit Card,Completed,3.0,3.1,No,No,SUV,Thunderstorm,Medium,1,New
R003362,U2742,D250,4/1/2024 0:27,Mall,Mall,1.26,3.00,11.44,Cash,Completed,3.4,3.0,No,No,Electric,Snowy,Medium,10,Returning
R003363,U2306,D149,7/1/2024 19:38,Downtown,Downtown,22.29,62.00,83.73,Credit Card,Completed,4.2,3.5,No,No,SUV,Snowy,Low,1,New
R003364,U4849,D314,3/1/2024 11:23,Financial District,Downtown,20.56,71.00,76.99,Credit Card,Completed,3.9,3.4,No,No,SUV,Clear,Low,5,Returning
R003365,U8519,D743,2/1/2024 1:08,Suburbs,Downtown,11.82,26.00,39.88,Credit Card,Canceled,2.6,1.7,Yes,No,Sedan,Clear,Low,2,Frequent
R003366,U5195,D471,2/1/2024 16:52,Financial District,Suburbs,18.81,74.00,66.94,Credit Card,Canceled,2.9,2.6,Yes,No,Electric,Clear,Low,6,Returning
R003367,U6178,D212,2/1/2024 9:40,Financial District,Airport,17.76,37.00,49.53,Credit Card,Completed,3.6,3.8,Yes,No,Sedan,Rainy,Medium,8,Returning
R003368,U3555,D351,5/1/2024 10:22,Financial District,University,9.53,34.00,38.55,Credit Card,Completed,3.4,4.8,No,No,Electric,Clear,High,9,Returning
R003369,U3305,D440,2/1/2024 5:25,Midtown,Mall,10.97,38.00,44.10,Credit Card,Completed,4.8,4.6,No,Yes,Sedan,Clear,Low,1,Returning
R003370,U8619,D152,6/1/2024 17:21,Mall,Downtown,26.93,69.00,90.95,Credit Card,Completed,3.0,3.4,No,No,Sedan,Clear,Medium,6,Returning
R003371,U3642,D229,4/1/2024 14:39,Mall,Financial District,26.69,60.00,72.84,Mobile Wallet,Canceled,3.0,1.7,No,Yes,Motorcycle,Clear,Medium,4,Returning
R003372,U7409,D935,1/1/2024 13:51,Midtown,Financial District,16.97,63.00,54.78,Credit Card,Completed,3.8,4.2,No,No,Sedan,Rainy,Medium,9,Returning
R003373,U5757,D292,7/1/2024 5:50,Midtown,Midtown,25.40,85.00,72.94,Cash,No-show,1.1,1.0,No,Yes,SUV,Clear,Medium,5,Frequent
R003374,U3994,D690,5/1/2024 8:31,Midtown,Airport,16.33,42.00,60.34,Mobile Wallet,Completed,3.5,3.1,Yes,No,SUV,Foggy,Medium,3,Returning
R003375,U9751,D156,2/1/2024 23:40,Mall,Airport,29.95,61.00,78.91,Cash,Completed,4.6,4.0,No,No,Sedan,Clear,Low,5,New
R003376,U2271,D196,2/1/2024 15:21,Airport,Suburbs,12.32,48.00,49.73,Credit Card,Completed,3.5,4.9,Yes,No,Shared,Rainy,Medium,4,New
R003377,U2813,D297,7/1/2024 12:59,Financial District,Midtown,32.53,91.00,116.40,Mobile Wallet,Completed,4.2,3.3,Yes,No,SUV,Clear,Medium,5,New
R003378,U9801,D746,6/1/2024 2:34,Airport,Mall,19.44,46.00,61.30,Cash,Completed,4.5,4.8,No,Yes,Motorcycle,Rainy,Medium,1,New
R003379,U3461,D246,1/1/2024 19:32,Suburbs,Suburbs,19.21,73.00,69.49,Cash,Completed,3.5,4.0,Yes,No,Electric,Clear,Medium,2,New
R003380,U5120,D783,5/1/2024 13:59,Mall,Midtown,23.81,65.00,74.00,Credit Card,Completed,4.6,3.2,No,Yes,SUV,Snowy,Medium,4,New
R003381,U7124,D674,6/1/2024 20:51,University,University,12.59,37.00,50.72,Credit Card,Completed,5.0,4.2,No,Yes,SUV,Clear,Medium,4,Returning
R003382,U9475,D676,1/1/2024 4:21,Mall,Airport,25.63,87.00,83.69,Cash,Completed,3.9,3.1,Yes,No,SUV,Rainy,Low,7,Returning
R003383,U5396,D394,7/1/2024 17:45,Downtown,Mall,11.89,43.00,41.14,Credit Card,Completed,3.9,3.2,No,No,Shared,Rainy,Medium,1,Returning
R003384,U1816,D822,2/1/2024 6:22,Airport,University,14.52,32.00,44.00,Cash,Completed,3.0,4.5,No,No,Motorcycle,Clear,High,5,Returning
R003385,U8304,D720,4/1/2024 16:25,Midtown,Mall,23.94,91.00,85.27,Cash,No-show,2.7,1.5,Yes,No,Shared,Rainy,Low,6,Frequent
R003386,U8331,D893,4/1/2024 7:32,Midtown,Suburbs,13.87,54.00,51.80,Credit Card,No-show,2.6,3.4,No,No,Sedan,Clear,Medium,2,New
